cidade,semana,tmedia,tmax,tmin,chuva,mes,ano
João Pessoa,2013-05-19T00:00:00Z,27.676190476190477,31.2,22.3,34,5,2013
João Pessoa,2013-05-26T00:00:00Z,28.552380952380954,31.2,21.5,19.8,5,2013
João Pessoa,2013-06-02T00:00:00Z,26.942857142857143,30.4,22.3,97.4,6,2013
João Pessoa,2013-06-09T00:00:00Z,26.36190476190476,30.2,21.7,260.09999999999997,6,2013
João Pessoa,2013-06-16T00:00:00Z,26.80952380952381,30.7,22.7,122.69999999999999,6,2013
João Pessoa,2013-06-23T00:00:00Z,26.590476190476192,30,21.9,13.299999999999999,6,2013
João Pessoa,2013-06-30T00:00:00Z,25.704761904761906,30.6,21.7,182.29999999999998,6,2013
João Pessoa,2013-07-07T00:00:00Z,25.419047619047618,29.8,21.1,107.39999999999999,7,2013
João Pessoa,2013-07-14T00:00:00Z,25.657142857142855,29.4,22.1,85.4,7,2013
João Pessoa,2013-07-21T00:00:00Z,26.257142857142856,30.2,22.1,83.6,7,2013
João Pessoa,2013-07-28T00:00:00Z,25.847619047619048,30.6,20.9,22.8,7,2013
João Pessoa,2013-08-04T00:00:00Z,26.61904761904762,29.8,21.5,19.3,8,2013
João Pessoa,2013-08-11T00:00:00Z,26.58095238095238,29.8,21.5,44.5,8,2013
João Pessoa,2013-08-18T00:00:00Z,26.19047619047619,29.6,21.5,49.3,8,2013
João Pessoa,2013-08-25T00:00:00Z,26.228571428571428,30,21.9,139.1,8,2013
João Pessoa,2013-09-01T00:00:00Z,26.609523809523807,29.6,21.3,180.89999999999998,9,2013
João Pessoa,2013-09-08T00:00:00Z,26.038095238095238,29.6,20.9,74,9,2013
João Pessoa,2013-09-15T00:00:00Z,27.257142857142856,30.2,23.1,14.8,9,2013
João Pessoa,2013-09-22T00:00:00Z,27.095238095238095,30,22.3,17.4,9,2013
João Pessoa,2013-09-29T00:00:00Z,27.771428571428572,30.6,23.9,1.6,9,2013
João Pessoa,2013-10-06T00:00:00Z,28.02857142857143,31.4,23.4,1.2000000000000002,10,2013
João Pessoa,2013-10-13T00:00:00Z,27.866666666666667,30.6,25.1,4.8,10,2013
João Pessoa,2013-10-20T00:00:00Z,27.714285714285715,31.4,23.1,19.8,10,2013
João Pessoa,2013-10-27T00:00:00Z,27.542857142857144,30.8,24.1,22,10,2013
João Pessoa,2013-11-03T00:00:00Z,27.98095238095238,30.9,24.9,10.299999999999999,11,2013
João Pessoa,2013-11-10T00:00:00Z,28.076190476190476,30.8,25.5,0,11,2013
João Pessoa,2013-11-17T00:00:00Z,27.590476190476192,31.2,22.9,14,11,2013
João Pessoa,2013-11-24T00:00:00Z,28.257142857142856,31,24.7,0.3,11,2013
João Pessoa,2013-12-01T00:00:00Z,28.41111111111111,31.2,24.5,7.1000000000000005,12,2013
João Pessoa,2013-12-08T00:00:00Z,28.60952380952381,31.4,23.5,0.5,12,2013
João Pessoa,2013-12-15T00:00:00Z,28.00952380952381,31,25.3,8,12,2013
João Pessoa,2013-12-22T00:00:00Z,28.61904761904762,31,25.3,2.6,12,2013
João Pessoa,2013-12-29T00:00:00Z,28.53333333333333,31.8,23.9,3.6,12,2013
João Pessoa,2014-01-05T00:00:00Z,27.63809523809524,30.8,23.5,45,1,2014
João Pessoa,2014-01-12T00:00:00Z,28.257142857142856,31.2,24.1,8.9,1,2014
João Pessoa,2014-01-19T00:00:00Z,28.733333333333334,31.6,23.9,4.2,1,2014
João Pessoa,2014-01-26T00:00:00Z,28.54285714285714,31,24.3,27.299999999999997,1,2014
João Pessoa,2014-02-02T00:00:00Z,27.704761904761906,31.2,23.5,29.499999999999996,2,2014
João Pessoa,2014-02-09T00:00:00Z,28.314285714285713,31,24.3,57.5,2,2014
João Pessoa,2014-02-16T00:00:00Z,28.733333333333334,31.2,23.1,8.8,2,2014
João Pessoa,2014-02-23T00:00:00Z,28.38095238095238,31,23.3,12.8,2,2014
João Pessoa,2014-03-02T00:00:00Z,29.02857142857143,31.6,23.9,13.200000000000001,3,2014
João Pessoa,2014-03-09T00:00:00Z,27.676190476190477,31.7,23.5,89.89999999999999,3,2014
João Pessoa,2014-03-16T00:00:00Z,29.047619047619047,31.6,24.7,23.6,3,2014
João Pessoa,2014-03-23T00:00:00Z,29.123809523809523,32,23.7,23.4,3,2014
João Pessoa,2014-03-30T00:00:00Z,29.095238095238095,31.8,24.7,13.2,3,2014
João Pessoa,2014-04-06T00:00:00Z,29.44761904761905,31.6,24.7,23.2,4,2014
João Pessoa,2014-04-13T00:00:00Z,28.78095238095238,31.8,24.1,35.1,4,2014
João Pessoa,2014-04-20T00:00:00Z,29.228571428571428,31.6,23.7,12.200000000000001,4,2014
João Pessoa,2014-04-27T00:00:00Z,28.00952380952381,32,23.1,101.4,4,2014
João Pessoa,2014-05-04T00:00:00Z,27.866666666666667,31,22.9,56.5,5,2014
João Pessoa,2014-05-11T00:00:00Z,27.457142857142856,31.6,23.5,115.7,5,2014
João Pessoa,2014-05-18T00:00:00Z,27.80952380952381,31.2,23.1,10,5,2014
João Pessoa,2014-05-25T00:00:00Z,26.923809523809524,30.8,20.2,31.8,5,2014
João Pessoa,2014-06-01T00:00:00Z,27.247619047619047,30.8,20,67.3,6,2014
João Pessoa,2014-06-08T00:00:00Z,27.057142857142857,30.6,21.1,19.4,6,2014
João Pessoa,2014-06-15T00:00:00Z,27.152380952380952,30.2,21.3,49,6,2014
João Pessoa,2014-06-22T00:00:00Z,25.60952380952381,30,20.7,111.9,6,2014
João Pessoa,2014-06-29T00:00:00Z,26.228571428571428,29.8,19,15.3,6,2014
João Pessoa,2014-07-06T00:00:00Z,26.533333333333335,29.8,19,29.8,7,2014
João Pessoa,2014-07-13T00:00:00Z,26.114285714285714,29.6,20,82.9,7,2014
João Pessoa,2014-07-20T00:00:00Z,26.314285714285713,29.6,21.1,14.799999999999999,7,2014
João Pessoa,2014-07-27T00:00:00Z,26.057142857142857,29.8,19,20.3,7,2014
João Pessoa,2014-08-03T00:00:00Z,26.723809523809525,29.8,19.2,6.3,8,2014
João Pessoa,2014-08-10T00:00:00Z,26.357142857142858,29.7,19.2,19.7,8,2014
João Pessoa,2014-08-17T00:00:00Z,25.400000000000002,28.9,19.2,31.8,8,2014
João Pessoa,2014-08-24T00:00:00Z,27.01904761904762,29.4,20.3,19.900000000000002,8,2014
João Pessoa,2014-08-31T00:00:00Z,26.704761904761906,30.2,19.5,12,8,2014
João Pessoa,2014-09-07T00:00:00Z,25.4,29.4,20.3,168.2,9,2014
João Pessoa,2014-09-14T00:00:00Z,26.80952380952381,30,18.8,10.4,9,2014
João Pessoa,2014-09-21T00:00:00Z,27.61904761904762,30.2,24.5,1.2,9,2014
João Pessoa,2014-09-28T00:00:00Z,27.676190476190474,30.2,24.3,10.200000000000001,9,2014
João Pessoa,2014-10-05T00:00:00Z,27.16190476190476,30.4,22.3,14.4,10,2014
João Pessoa,2014-10-12T00:00:00Z,27.61904761904762,31,22.9,15.299999999999999,10,2014
João Pessoa,2014-10-19T00:00:00Z,27.771428571428572,30.8,24.4,0.8,10,2014
João Pessoa,2014-10-26T00:00:00Z,27.83809523809524,31,24.1,7.2,10,2014
João Pessoa,2014-11-02T00:00:00Z,27.714285714285715,30.4,23.2,1.6,11,2014
João Pessoa,2014-11-09T00:00:00Z,28.18095238095238,30.8,25.3,2.6,11,2014
João Pessoa,2014-11-16T00:00:00Z,28.285714285714285,30.8,23.5,5.8,11,2014
João Pessoa,2014-11-23T00:00:00Z,28.228571428571428,30.8,24,3.2,11,2014
João Pessoa,2014-11-30T00:00:00Z,28.314285714285713,31.1,21.8,6.1000000000000005,11,2014
João Pessoa,2014-12-07T00:00:00Z,28.323809523809523,31,24.7,7.4,12,2014
João Pessoa,2014-12-14T00:00:00Z,28.34285714285714,31.2,23.5,3.7,12,2014
João Pessoa,2014-12-21T00:00:00Z,28.628571428571426,31.4,25.1,3.8000000000000003,12,2014
João Pessoa,2014-12-28T00:00:00Z,27.723809523809525,31,22.1,36.8,12,2014
João Pessoa,2015-01-04T00:00:00Z,28.37142857142857,31,23.1,4.3,1,2015
João Pessoa,2015-01-11T00:00:00Z,28.442857142857143,31.2,23.5,5.7,1,2015
João Pessoa,2015-01-18T00:00:00Z,28.885714285714286,31.8,24.5,4.7,1,2015
João Pessoa,2015-01-25T00:00:00Z,28.761904761904763,31.6,23.7,5.5,1,2015
João Pessoa,2015-02-01T00:00:00Z,28.847619047619048,31.8,25.1,0,2,2015
João Pessoa,2015-02-08T00:00:00Z,29.2,32.2,25.1,2.4,2,2015
João Pessoa,2015-02-15T00:00:00Z,28.82857142857143,32,23.4,12.8,2,2015
João Pessoa,2015-02-22T00:00:00Z,29.085714285714285,32.4,24.1,25.5,2,2015
João Pessoa,2015-03-01T00:00:00Z,28.742857142857144,31.8,23.3,53.599999999999994,3,2015
João Pessoa,2015-03-08T00:00:00Z,28.476190476190478,31.8,23.7,117.10000000000001,3,2015
João Pessoa,2015-03-15T00:00:00Z,28.904761904761905,32,23.7,20.7,3,2015
João Pessoa,2015-03-22T00:00:00Z,27.64761904761905,31.6,22.7,178.6,3,2015
João Pessoa,2015-03-29T00:00:00Z,28.380952380952383,31,22.5,36.6,3,2015
João Pessoa,2015-04-05T00:00:00Z,29.428571428571427,32,23.7,6.5,4,2015
João Pessoa,2015-04-12T00:00:00Z,29.54285714285714,32.2,23.9,3,4,2015
João Pessoa,2015-04-19T00:00:00Z,28.876190476190477,31.8,22.3,38.8,4,2015
João Pessoa,2015-04-26T00:00:00Z,29.285714285714285,31.8,23.5,4.5,4,2015
João Pessoa,2015-05-03T00:00:00Z,29.095238095238095,32,23.3,9.4,5,2015
João Pessoa,2015-05-10T00:00:00Z,29.266666666666666,32.2,22.3,1.8,5,2015
João Pessoa,2015-05-17T00:00:00Z,27.83809523809524,31.6,23.4,55.1,5,2015
João Pessoa,2015-05-24T00:00:00Z,28.433333333333334,31.8,22.7,9.799999999999999,5,2015
João Pessoa,2015-05-31T00:00:00Z,27.2,30.8,22.7,95.8,5,2015
João Pessoa,2015-06-07T00:00:00Z,27.552380952380954,30.8,21.4,45.099999999999994,6,2015
João Pessoa,2015-06-14T00:00:00Z,27.371428571428574,30.6,21.6,22.2,6,2015
João Pessoa,2015-06-21T00:00:00Z,26.228571428571428,30,21.2,118.3,6,2015
João Pessoa,2015-06-28T00:00:00Z,26.114285714285714,30.2,22.5,125.8,6,2015
João Pessoa,2015-07-05T00:00:00Z,26.933333333333334,30.2,20.2,31.4,7,2015
João Pessoa,2015-07-12T00:00:00Z,26.704761904761906,30.2,22.4,72.6,7,2015
João Pessoa,2015-07-19T00:00:00Z,24.895238095238096,29.4,21.1,99.2,7,2015
João Pessoa,2015-07-26T00:00:00Z,25.271428571428572,29.2,21.2,129.7,7,2015
João Pessoa,2015-08-02T00:00:00Z,26.6,29.6,21,4.9,8,2015
João Pessoa,2015-08-09T00:00:00Z,25.742857142857144,29.2,20.6,35.1,8,2015
João Pessoa,2015-08-16T00:00:00Z,26.933333333333334,29.8,21,3.3,8,2015
João Pessoa,2015-08-23T00:00:00Z,27.409523809523808,30,20.8,0.4,8,2015
João Pessoa,2015-08-30T00:00:00Z,26.695238095238096,30.2,21.8,35.6,8,2015
João Pessoa,2015-09-06T00:00:00Z,27.504761904761903,30.4,22.7,1.1,9,2015
João Pessoa,2015-09-13T00:00:00Z,27.152380952380952,30,22.1,19.7,9,2015
João Pessoa,2015-09-20T00:00:00Z,27.504761904761907,30.4,24.3,1.5,9,2015
João Pessoa,2015-09-27T00:00:00Z,27.83809523809524,30.4,22.2,0,9,2015
João Pessoa,2015-10-04T00:00:00Z,27.504761904761903,30.2,23.3,2,10,2015
João Pessoa,2015-10-11T00:00:00Z,27.266666666666666,31.2,22.3,14.9,10,2015
João Pessoa,2015-10-18T00:00:00Z,27.552380952380954,30.4,22.7,2.6,10,2015
João Pessoa,2015-10-25T00:00:00Z,27.942857142857143,31.2,24.1,0,10,2015
João Pessoa,2015-11-01T00:00:00Z,27.961904761904762,30.6,23.5,0.6,11,2015
João Pessoa,2015-11-08T00:00:00Z,28,30.8,24.7,0.5,11,2015
João Pessoa,2015-11-15T00:00:00Z,28.228571428571428,31,23.3,3.7,11,2015
João Pessoa,2015-11-22T00:00:00Z,28.714285714285715,31.8,25.7,0,11,2015
João Pessoa,2015-11-29T00:00:00Z,28.761904761904763,32,23.1,0,11,2015
João Pessoa,2015-12-06T00:00:00Z,28.97142857142857,31.8,24.3,0.4,12,2015
João Pessoa,2015-12-13T00:00:00Z,28.704761904761906,31.8,22.9,1.6,12,2015
João Pessoa,2015-12-20T00:00:00Z,27.409523809523808,31.6,21.6,59.2,12,2015
João Pessoa,2015-12-27T00:00:00Z,28.152380952380952,31.2,22.1,92.5,12,2015
João Pessoa,2016-01-03T00:00:00Z,28.523809523809526,31.6,23.2,9,1,2016
João Pessoa,2016-01-10T00:00:00Z,28.29047619047619,31.6,22.9,28.5,1,2016
João Pessoa,2016-01-17T00:00:00Z,28.2,31.6,22.5,48.8,1,2016
João Pessoa,2016-01-24T00:00:00Z,29.076190476190476,32.8,22.7,3.5999999999999996,1,2016
João Pessoa,2016-01-31T00:00:00Z,29.047619047619047,32.4,23.1,10.6,1,2016
João Pessoa,2016-02-07T00:00:00Z,29.01904761904762,32.6,22.3,12,2,2016
João Pessoa,2016-02-14T00:00:00Z,28.99047619047619,33,23.9,31.6,2,2016
João Pessoa,2016-02-21T00:00:00Z,28.523809523809526,32,22.9,56.400000000000006,2,2016
João Pessoa,2016-02-28T00:00:00Z,28.81904761904762,32.4,23,13.1,2,2016
João Pessoa,2016-03-06T00:00:00Z,29.714285714285715,32.6,23.8,0.6000000000000001,3,2016
João Pessoa,2016-03-13T00:00:00Z,28.476190476190474,32.6,23.1,82.1,3,2016
João Pessoa,2016-03-20T00:00:00Z,29.571428571428573,32.6,23.8,12,3,2016
João Pessoa,2016-03-27T00:00:00Z,29.238095238095237,32.8,24.1,37.9,3,2016
João Pessoa,2016-04-03T00:00:00Z,29.2,32.8,23.9,20,4,2016
João Pessoa,2016-04-10T00:00:00Z,28.21904761904762,32,22.9,162.70000000000002,4,2016
João Pessoa,2016-04-17T00:00:00Z,27.866666666666667,31.6,23.3,183,4,2016
João Pessoa,2016-04-24T00:00:00Z,29.123809523809523,32,23.7,8.200000000000001,4,2016
João Pessoa,2016-05-01T00:00:00Z,27.65714285714286,31.4,22.3,51,5,2016
João Pessoa,2016-05-08T00:00:00Z,27.095238095238095,31.6,20.2,138,5,2016
João Pessoa,2016-05-15T00:00:00Z,28.104761904761904,31.2,22.3,30,5,2016
João Pessoa,2016-05-22T00:00:00Z,27.314285714285713,30.8,21.6,25.5,5,2016
João Pessoa,2016-05-29T00:00:00Z,26.771428571428572,31.4,20.8,206,5,2016
João Pessoa,2016-06-05T00:00:00Z,28.276190476190475,31,22.7,24.3,6,2016
João Pessoa,2016-06-12T00:00:00Z,26.71904761904762,30.6,19.8,22.5,6,2016
João Pessoa,2016-06-19T00:00:00Z,26.847619047619048,30.2,20.8,68.8,6,2016
João Pessoa,2016-06-26T00:00:00Z,26.36190476190476,29.8,20.6,51.9,6,2016
João Pessoa,2016-07-03T00:00:00Z,26.747619047619047,30.6,21.2,10.700000000000001,7,2016
João Pessoa,2016-07-10T00:00:00Z,26.466666666666665,30,19.8,8.8,7,2016
João Pessoa,2016-07-17T00:00:00Z,26.8,30.4,19.2,6.3,7,2016
João Pessoa,2016-07-24T00:00:00Z,26.104761904761904,29.8,19.6,15.2,7,2016
João Pessoa,2016-07-31T00:00:00Z,26.17142857142857,29.8,19.8,11.9,7,2016
João Pessoa,2016-08-07T00:00:00Z,27,30.4,19.6,2.5,8,2016
João Pessoa,2016-08-14T00:00:00Z,27.523809523809526,30.8,19.6,14.399999999999999,8,2016
João Pessoa,2016-08-21T00:00:00Z,27.2,30.2,20.4,6,8,2016
João Pessoa,2016-08-28T00:00:00Z,27.133333333333333,30.2,19.8,16.9,8,2016
João Pessoa,2016-09-04T00:00:00Z,26.866666666666667,30.8,21.4,10.9,9,2016
João Pessoa,2016-09-11T00:00:00Z,27.35238095238095,30.4,20.8,37.800000000000004,9,2016
João Pessoa,2016-09-18T00:00:00Z,27.895238095238096,30.4,21.7,0.6,9,2016
João Pessoa,2016-09-25T00:00:00Z,28.066666666666666,31.2,22.7,0.3,9,2016
João Pessoa,2016-10-02T00:00:00Z,28.16190476190476,31.6,21.6,0,10,2016
João Pessoa,2016-10-09T00:00:00Z,28.133333333333333,31,21.6,5.6,10,2016
João Pessoa,2016-10-16T00:00:00Z,28.114285714285714,31.7,22.5,5.8,10,2016
João Pessoa,2016-10-23T00:00:00Z,28.485714285714284,32.2,24.5,0,10,2016
João Pessoa,2016-10-30T00:00:00Z,28.495238095238097,32.6,24.7,2.2,10,2016
João Pessoa,2016-11-06T00:00:00Z,28.476190476190478,31.6,24.3,2.6,11,2016
João Pessoa,2016-11-13T00:00:00Z,28.761904761904763,32.2,23.9,2.6,11,2016
João Pessoa,2016-11-20T00:00:00Z,29.104761904761904,32.4,24.5,0.4,11,2016
João Pessoa,2016-11-27T00:00:00Z,29.095238095238095,32.8,24.7,0.8,11,2016
João Pessoa,2016-12-04T00:00:00Z,29.238095238095237,32.8,23.1,2.8000000000000003,12,2016
João Pessoa,2016-12-11T00:00:00Z,29.2,32.8,23.5,5.2,12,2016
João Pessoa,2016-12-18T00:00:00Z,28.704761904761906,32.4,22.1,25,12,2016
João Pessoa,2016-12-25T00:00:00Z,28.457142857142856,32.6,23.7,31.8,12,2016
João Pessoa,2017-01-01T00:00:00Z,29.304761904761904,32.2,22.3,0.3,1,2017
João Pessoa,2017-01-08T00:00:00Z,29.142857142857142,32.4,22.5,1,1,2017
João Pessoa,2017-01-15T00:00:00Z,29.247619047619047,32.8,21.2,2.6999999999999997,1,2017
João Pessoa,2017-01-22T00:00:00Z,28.866666666666667,32.5,22.6,33.5,1,2017
João Pessoa,2017-01-29T00:00:00Z,29.02857142857143,32.6,22.3,21,1,2017
João Pessoa,2017-02-05T00:00:00Z,29.41904761904762,33,21.8,0,2,2017
João Pessoa,2017-02-12T00:00:00Z,29.333333333333332,32.8,22.5,2.6,2,2017
João Pessoa,2017-02-19T00:00:00Z,29.37142857142857,33.3,22.7,27.2,2,2017
João Pessoa,2017-02-26T00:00:00Z,28.723809523809525,33,21.8,46.800000000000004,2,2017
João Pessoa,2017-03-05T00:00:00Z,29.38095238095238,32.8,22,5,3,2017
João Pessoa,2017-03-12T00:00:00Z,28.952380952380953,32.2,21.4,94.4,3,2017
João Pessoa,2017-03-19T00:00:00Z,29.447619047619046,32.9,22.3,3.9,3,2017
João Pessoa,2017-03-26T00:00:00Z,30.114285714285714,33.4,22.3,5.8999999999999995,3,2017
João Pessoa,2017-04-02T00:00:00Z,29.561904761904763,33.5,20.6,34.9,4,2017
João Pessoa,2017-04-09T00:00:00Z,28.80952380952381,32.6,21.8,135.5,4,2017
João Pessoa,2017-04-16T00:00:00Z,28.866666666666667,32.8,20.8,24.400000000000002,4,2017
João Pessoa,2017-04-23T00:00:00Z,29.285714285714285,32.4,21.2,25.7,4,2017
João Pessoa,2017-04-30T00:00:00Z,27.438095238095237,32,20,156.9,4,2017
João Pessoa,2017-05-07T00:00:00Z,26.333333333333336,32.2,20.8,88.3,5,2017
João Pessoa,2017-05-14T00:00:00Z,29.35,33,23.9,58.6,5,2017
João Pessoa,2017-05-21T00:00:00Z,28.533333333333335,32.4,23.1,11.1,5,2017
João Pessoa,2017-05-28T00:00:00Z,26.59047619047619,31.4,22.2,218.3,5,2017
João Pessoa,2017-06-04T00:00:00Z,28.066666666666666,32,22.5,25.3,6,2017
João Pessoa,2017-06-11T00:00:00Z,27.023809523809526,31.2,21.8,40.3,6,2017
João Pessoa,2017-06-18T00:00:00Z,27.304761904761904,30.8,22,52.8,6,2017
João Pessoa,2017-06-25T00:00:00Z,25.276190476190475,30.6,21.4,238.4,6,2017
João Pessoa,2017-07-02T00:00:00Z,25.02857142857143,29.2,21.8,49.5,7,2017
João Pessoa,2017-07-09T00:00:00Z,25.314285714285713,29.8,20.4,39.4,7,2017
João Pessoa,2017-07-16T00:00:00Z,25.02857142857143,29.6,21,119.30000000000001,7,2017
João Pessoa,2017-07-23T00:00:00Z,25.133333333333333,29.6,21.2,188.79999999999998,7,2017
João Pessoa,2017-07-30T00:00:00Z,25.79047619047619,30.2,21.4,21.4,7,2017
João Pessoa,2017-08-06T00:00:00Z,26.542857142857144,30,20.6,6.2,8,2017
João Pessoa,2017-08-13T00:00:00Z,26.485714285714284,30,20.6,22.400000000000002,8,2017
João Pessoa,2017-08-20T00:00:00Z,27.16190476190476,30.6,21.6,17.6,8,2017
João Pessoa,2017-08-27T00:00:00Z,27.076190476190476,30.4,21,15.9,8,2017
João Pessoa,2017-09-03T00:00:00Z,26.361904761904764,30,20.6,66.8,9,2017
João Pessoa,2017-09-10T00:00:00Z,26.847619047619048,30.2,22.3,27,9,2017
João Pessoa,2017-09-17T00:00:00Z,27.047619047619047,30.4,21.8,20.4,9,2017
João Pessoa,2017-09-24T00:00:00Z,27.304761904761904,30.5,20.8,6.3999999999999995,9,2017
João Pessoa,2017-10-01T00:00:00Z,28.038095238095238,31.4,23.7,4.3,10,2017
João Pessoa,2017-10-08T00:00:00Z,27.523809523809526,31.2,22.7,6.699999999999999,10,2017
João Pessoa,2017-10-15T00:00:00Z,27.83809523809524,31.2,23.9,15.2,10,2017
João Pessoa,2017-10-22T00:00:00Z,27.485714285714284,31.2,22.6,25.4,10,2017
João Pessoa,2017-10-29T00:00:00Z,28.37142857142857,31.9,24.1,1.8,10,2017
João Pessoa,2017-11-05T00:00:00Z,28.428571428571427,32,24.5,7.6,11,2017
João Pessoa,2017-11-12T00:00:00Z,28.83809523809524,32,24.1,1.2,11,2017
João Pessoa,2017-11-19T00:00:00Z,28.885714285714286,33.1,22.6,0.4,11,2017
João Pessoa,2017-11-26T00:00:00Z,29.00952380952381,32,23.3,0,11,2017
João Pessoa,2017-12-03T00:00:00Z,29.36190476190476,33.4,26.2,0,12,2017
João Pessoa,2017-12-10T00:00:00Z,29.552380952380954,32.8,25.3,0,12,2017
João Pessoa,2017-12-17T00:00:00Z,29.057142857142857,33,23.5,23.799999999999997,12,2017
João Pessoa,2017-12-24T00:00:00Z,29.455555555555556,32.6,24.3,2.8,12,2017
João Pessoa,2017-12-31T00:00:00Z,29.642857142857142,33.2,26.2,0.8,12,2017
João Pessoa,2018-01-07T00:00:00Z,29.214285714285715,33.7,24.1,6,1,2018
João Pessoa,2018-01-14T00:00:00Z,27.914285714285715,33.7,22.7,81.3,1,2018
João Pessoa,2018-01-21T00:00:00Z,28.63809523809524,32.2,23.1,5.4,1,2018
João Pessoa,2018-01-28T00:00:00Z,29.21904761904762,32.4,24.9,9,1,2018
João Pessoa,2018-02-04T00:00:00Z,29.314285714285713,32.8,24.1,7.300000000000001,2,2018
João Pessoa,2018-02-11T00:00:00Z,27.857142857142858,32.8,23.5,91,2,2018
João Pessoa,2018-02-18T00:00:00Z,29.01904761904762,32,23.3,34.6,2,2018
João Pessoa,2018-02-25T00:00:00Z,28.02857142857143,32.6,23.3,39.8,2,2018
João Pessoa,2018-03-04T00:00:00Z,29.590476190476192,32.6,23.9,20.2,3,2018
João Pessoa,2018-03-11T00:00:00Z,29.904761904761905,33,23.5,0,3,2018
João Pessoa,2018-03-18T00:00:00Z,30.066666666666666,33.7,24.1,0.6,3,2018
João Pessoa,2018-03-25T00:00:00Z,27.19047619047619,32,23.3,151.4,3,2018
João Pessoa,2018-04-01T00:00:00Z,29.68888888888889,32.8,24.1,5,4,2018
João Pessoa,2018-04-08T00:00:00Z,27.08888888888889,31.6,22.9,78.9,4,2018
João Pessoa,2018-04-15T00:00:00Z,27.046666666666667,32.4,22.7,87.4,4,2018
João Pessoa,2018-04-22T00:00:00Z,27.677777777777777,32,23.1,95.2,4,2018
João Pessoa,2018-04-29T00:00:00Z,27.177777777777777,31.4,22.9,92.5,4,2018
João Pessoa,2018-05-06T00:00:00Z,26.961904761904762,31.8,22.1,69.10000000000001,5,2018
João Pessoa,2018-05-13T00:00:00Z,27.906666666666666,31.8,22.1,18.8,5,2018
João Pessoa,2018-05-20T00:00:00Z,27.96666666666667,32.2,23.1,0,5,2018
João Pessoa,2018-05-27T00:00:00Z,27.206666666666667,30.6,21.4,20.6,5,2018
João Pessoa,2018-06-03T00:00:00Z,27.333333333333336,31,21.4,42.7,6,2018
João Pessoa,2018-06-10T00:00:00Z,27.152380952380952,31.2,21.6,15.3,6,2018
João Pessoa,2018-06-17T00:00:00Z,26.733333333333334,30.6,21,12,6,2018
João Pessoa,2018-06-24T00:00:00Z,26.323809523809523,30.4,20.6,13.4,6,2018
João Pessoa,2018-07-01T00:00:00Z,26.988888888888887,30.6,21,20.2,7,2018
João Pessoa,2018-07-08T00:00:00Z,26.272222222222222,30.8,20.8,144.2,7,2018
João Pessoa,2018-07-15T00:00:00Z,26.227777777777778,30.4,19.9,17.2,7,2018
João Pessoa,2018-07-22T00:00:00Z,26.1,30,21,14.6,7,2018
João Pessoa,2018-07-29T00:00:00Z,26.96,30.6,20.2,2.4,7,2018
João Pessoa,2018-08-05T00:00:00Z,26.46666666666667,30.4,21.2,45.2,8,2018
João Pessoa,2018-08-12T00:00:00Z,27.293333333333333,30.4,22.3,6.800000000000001,8,2018
João Pessoa,2018-08-19T00:00:00Z,26.938095238095237,30.6,21.4,11.2,8,2018
João Pessoa,2018-08-26T00:00:00Z,26.78095238095238,30.4,21.2,16.2,8,2018
João Pessoa,2018-09-02T00:00:00Z,27.253333333333334,30.8,20.9,10.6,9,2018
João Pessoa,2018-09-09T00:00:00Z,27.266666666666666,30.8,21.4,4.6,9,2018
João Pessoa,2018-09-16T00:00:00Z,27.6,31,23.7,3.3,9,2018
João Pessoa,2018-09-23T00:00:00Z,28.24,32.4,22.1,3,9,2018
João Pessoa,2018-09-30T00:00:00Z,28.733333333333334,31.4,23.1,0,9,2018
João Pessoa,2018-10-07T00:00:00Z,28.20952380952381,31.8,25.1,0,10,2018
João Pessoa,2018-10-14T00:00:00Z,28.761904761904763,32.2,25.5,0.7,10,2018
João Pessoa,2018-10-21T00:00:00Z,29,32.4,23.7,0.4,10,2018
João Pessoa,2018-10-28T00:00:00Z,29.21666666666667,32.4,25.1,1.8,10,2018
João Pessoa,2018-11-04T00:00:00Z,28.833333333333332,32.8,25.7,0,11,2018
João Pessoa,2018-11-11T00:00:00Z,29.38095238095238,32.8,25.3,1.5,11,2018
João Pessoa,2018-11-18T00:00:00Z,29.10952380952381,32.6,24.7,7.7,11,2018
João Pessoa,2018-11-25T00:00:00Z,28.386666666666667,32,24.9,5.6,11,2018
João Pessoa,2018-12-02T00:00:00Z,29.48888888888889,32.6,22.5,0,12,2018
João Pessoa,2018-12-09T00:00:00Z,28.573333333333334,32.2,24.5,14.8,12,2018
João Pessoa,2018-12-16T00:00:00Z,28.766666666666666,32,24.3,25.5,12,2018
João Pessoa,2018-12-23T00:00:00Z,29.333333333333332,32.2,22.3,0.4,12,2018
João Pessoa,2018-12-30T00:00:00Z,29.606666666666666,33.2,25.1,5.4,12,2018
João Pessoa,2019-01-06T00:00:00Z,29.428571428571427,33,23.5,7,1,2019
João Pessoa,2019-01-13T00:00:00Z,28.985714285714284,33,23.3,6.2,1,2019
João Pessoa,2019-01-20T00:00:00Z,29.466666666666665,32.8,24.5,6,1,2019
João Pessoa,2019-01-27T00:00:00Z,28.83809523809524,32.4,23.3,48.4,1,2019
João Pessoa,2019-02-03T00:00:00Z,28.816666666666666,32.8,23.9,16.6,2,2019
João Pessoa,2019-02-10T00:00:00Z,28.21904761904762,32,23.1,137.4,2,2019
